can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,,,230730,0,0,0,0,2.2,24,"[{'offset': 0, 'projected_percent': '2.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '3.0', 'likelihood': 1}]",,False,0,4,1.8,1.8,4,Brandon,1.8,194,False,,,50,230730.jpg,1.8,False,Thomas-Asante,0.8,False,,a,7,9,9,56143,5518,55314,4289,0.4,1.8,Thomas-Asante,,81.0,2024-08-01,1998-12-29,False,p230730,227,0,0,1,6,0,0,0,0,0,0,0,43,29.8,4.5,49.0,8.4,12,12,3,27,2,0.34,0.06,0.39,4.98,,,,,4.0,,[],,256,24,310,40,96,23,230,23,0.13,0.0,0.02,0.15,1.97,2.38,271,53,213,21,254,30,205,33,0.79,0.4,10.7
True,True,,,218997,-1,1,-1,1,-0.1,4,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",,False,0,4,0.5,0.5,1,Ellis,0.5,195,False,,,49,218997.jpg,1.3,False,Simms,0.6,False,,a,7,9,4,39382,878,63342,4124,0.1,0.8,Simms,,241.0,2023-07-07,2001-01-05,False,p218997,104,0,0,0,3,0,0,0,0,0,0,0,13,7.8,22.6,37.0,6.8,1,2,0,3,1,0.30,0.01,0.31,2.79,,,,,,,[],,342,34,208,22,133,24,255,26,0.26,0.0,0.01,0.27,2.41,2.6,358,65,327,36,283,33,226,37,0.87,0.0,2.6
True,True,0.0,0.0,210156,-1,1,-1,1,-9.5,-13,"[{'offset': 0, 'projected_percent': '-9.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-10.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-11.7', 'likelihood': -1}]",,False,0,4,0.0,0.0,0,Taiwo,0.5,492,False,Suspended until 19 Oct,2026-09-13T15:00:09.305127Z,54,210156.jpg,0.8,False,Awoniyi,0.4,False,,s,7,9,3,21323,50,63817,4022,0.1,0.6,Awoniyi,,157.0,2026-08-17,1997-08-12,False,p210156,232,0,0,0,7,0,0,0,0,1,0,0,11,13.6,46.2,78.0,13.6,3,7,1,11,3,1.30,0.04,1.34,3.55,,,,,5.0,,[],,302,31,137,14,50,16,161,19,0.5,0.0,0.02,0.52,1.38,2.72,180,43,339,40,407,48,265,46,1.16,0.0,4.27
True,True,,,661888,-1,1,-2,2,-0.6,-1,"[{'offset': 0, 'projected_percent': '-0.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-1.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-2.2', 'likelihood': -1}]",,False,0,3,2.0,2.0,3,Caleb,2.0,575,False,,,48,661888.jpg,1.8,False,Yirenkyi,0.1,False,,a,7,9,9,2837,185,13464,797,0.4,1.9,Yirenkyi,,81.0,2026-08-07,2006-01-15,False,p661888,265,0,0,2,5,0,0,0,1,0,0,0,36,15.4,41.6,7.0,6.0,7,13,1,21,3,0.03,0.15,0.18,4.25,,,,,,,[],,298,128,150,96,278,143,271,120,0.01,0.0,0.05,0.06,1.44,1.7,422,257,192,84,253,111,372,133,1.02,0.68,7.13
True,True,,,196100,0,0,-1,1,-73.5,-2,"[{'offset': 0, 'projected_percent': '-74.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-77.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-79.7', 'likelihood': -3}]",,False,0,3,0.5,0.5,0,Gustavo,0.5,584,False,,,54,196100.jpg,1.0,False,Hamer,0.1,False,,a,7,9,3,781,31,6297,290,0.1,0.6,Hamer,,152.0,2026-08-11,1997-06-24,False,p196100,32,0,0,0,1,0,0,0,0,0,0,0,6,0.6,1.8,0.0,0.3,0,2,1,3,0,0.00,0.02,0.02,0.82,4.0,,,,,,[],,401,188,338,170,619,268,397,186,0.0,0.0,0.06,0.06,2.31,2.81,175,111,338,158,375,174,429,163,0.0,0.0,8.44
True,True,,,627221,0,0,0,0,-6.0,-3,"[{'offset': 0, 'projected_percent': '-7.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-10.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-14.5', 'likelihood': -1}]",,False,0,4,0.2,0.2,0,Sidiki,0.2,599,False,,,50,627221.jpg,1.0,False,Cherif,0.1,False,,a,7,9,1,7301,374,7423,584,0.0,0.2,Cherif,,73.0,2026-08-19,2006-12-15,False,p627221,30,0,0,0,3,0,0,0,0,0,0,0,3,1.0,0.2,0.0,0.1,1,0,0,1,0,0.00,0.00,0.00,1.43,,,,,,,[],,398,44,388,48,603,66,406,47,0.0,0.0,0.0,0.0,4.29,9.0,332,62,381,43,359,38,414,63,0.0,0.0,3.0
True,True,,,79602,0,0,0,0,2.0,-11,"[{'offset': 0, 'projected_percent': '1.9', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.6', 'likelihood': 1}]",,False,0,1,0.0,0.0,0,Dan,0.0,623,False,,,40,79602.jpg,0.0,False,Bentley,0.6,False,,a,7,9,0,77058,6680,18243,1351,0.0,0.0,Bentley,,241.0,2026-08-21,1993-07-13,False,p79602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,415,30,403,11,347,6,419,30,0.0,0.0,0.0,0.0,0.0,0.0,592,54,409,29,429,30,228,33,0.0,0.0,0.0
True,True,,,242893,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-23T15:00:18.732507Z,False,0,3,0.0,0.0,0,Yann,0.0,655,False,,,55,242893.jpg,0.0,False,Gboho,0.0,False,,a,7,9,0,251,53,92,43,0.0,0.0,Gboho,,73.0,2026-09-01,2001-01-14,False,p242893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,641,280,647,282,634,275,646,281,0.0,0.0,0.0,0.0,0.0,0.0,138,83,642,281,646,282,655,288,0.0,0.0,0.0
True,True,,,566213,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-24T14:54:23.064516Z,False,0,2,3.0,3.0,6,Stephen,3.0,656,False,,,40,566213.jpg,6.0,False,Mfuni,0.1,False,,a,7,9,6,9645,1333,2394,593,0.8,1.5,Mfuni,,241.0,2026-08-30,2008-02-12,False,p566213,90,0,0,1,0,0,0,0,0,0,0,0,27,17.6,0.7,4.0,2.2,7,3,1,8,1,0.00,0.01,0.01,1.10,,,,,,,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 29 as part of their loan conditions.', 'gameweek': 29, 'url': None}]",,291,116,364,134,302,107,342,121,0.0,0.0,0.01,0.01,1.1,0.0,645,196,114,45,25,10,424,154,1.0,1.0,8.0
True,True,,,485337,0,0,-1,1,-21.7,2,"[{'offset': 0, 'projected_percent': '-19.1', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-11.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.8', 'likelihood': -1}]",,False,0,3,0.2,0.2,0,Evann,0.2,42,False,,,54,485337.jpg,1.0,False,Guessand,0.0,False,,a,8,31,2,2363,70,3566,195,0.0,0.4,Guessand,,54.0,2026-08-12,2001-07-01,False,p485337,54,0,0,0,1,0,0,0,0,0,0,0,6,5.4,2.1,7.0,1.5,1,0,1,2,0,0.03,0.03,0.06,0.34,,,,,,,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 34 as part of their loan conditions.', 'gameweek': 34, 'url': None}, {'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 14 as part of their loan conditions.', 'gameweek': 14, 'url': None}]",,357,165,331,166,281,145,363,174,0.05,0.0,0.05,0.1,0.57,1.67,199,125,390,187,380,178,514,204,0.0,0.0,3.33
True,True,0.0,0.0,220362,0,0,0,0,-51.1,-4,"[{'offset': 0, 'projected_percent': '-52.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-54.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-57.4', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Axel,0.2,153,False,Suspended until 25 Oct,2026-09-12T15:30:09.445078Z,45,220362.jpg,0.3,False,Disasi,0.1,False,,s,8,31,1,9421,20,10172,591,0.0,0.2,Disasi,,73.0,2026-08-26,1998-03-11,False,p220362,139,0,0,0,6,0,0,0,0,1,0,0,-6,34.8,13.4,2.0,5.0,15,11,5,20,2,0.00,0.04,0.04,3.72,,,,,,,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 13 as part of their loan conditions.', 'gameweek': 13, 'url': None}, {'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 20 as part of their loan conditions.', 'gameweek': 20, 'url': None}]",,236,95,257,94,319,119,290,109,0.0,0.0,0.03,0.03,2.41,3.88,455,99,367,133,419,146,471,168,1.29,0.0,12.95
True,True,0.0,0.0,172649,0,0,0,0,-85.4,-38,"[{'offset': 0, 'projected_percent': '-85.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-87.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-88.8', 'likelihood': -3}]",,False,0,1,0.0,0.0,0,Dean,0.8,198,False,Foot injury - Expected back 11 Oct,2026-09-12T14:00:09.378740Z,50,172649.jpg,1.7,False,Henderson,1.3,False,,i,8,31,5,55218,92,117275,8367,0.2,1.0,Henderson,Dean Henderson,241.0,2023-08-31,1997-03-12,False,p172649,270,0,0,0,8,0,0,0,0,0,12,0,37,96.8,0.0,0.0,9.6,6,31,0,0,3,0.00,0.00,0.00,6.47,,,,,,,[],https://www.cpfc.co.uk/news/video/sage-on-facing-leeds-international-break-plans/,82,16,588,64,563,63,214,17,0.0,4.0,0.0,0.0,2.16,2.67,252,8,288,21,261,23,158,24,1.0,0.0,0.0
True,True,,,121709,0,0,0,0,-25.3,2,"[{'offset': 0, 'projected_percent': '-24.7', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-22.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-21.0', 'likelihood': -2}]",,False,0,1,2.0,2.0,6,Walter,2.0,199,False,,,45,121709.jpg,4.0,False,Benítez,0.1,False,,a,8,31,8,3555,463,4640,223,0.4,1.8,Benitez,,10.0,2025-07-01,1993-01-19,False,p121709,180,0,0,1,3,0,0,0,0,0,5,0,29,37.4,0.0,0.0,3.8,2,11,0,0,2,0.00,0.00,0.00,2.99,,,,,,,[],,228,21,477,40,427,35,311,21,0.0,2.5,0.0,0.0,1.5,1.5,437,28,190,18,86,7,396,46,1.0,0.5,0.0
True,True,,,427623,0,0,0,0,-93.7,2,"[{'offset': 0, 'projected_percent': '-93.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-93.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-92.4', 'likelihood': -3}]",,False,0,2,2.8,2.8,8,Chris,2.8,202,False,,,50,427623.jpg,2.8,False,Richards,0.6,False,,a,8,31,14,22037,1125,37375,1644,0.6,2.8,Richards,,229.0,2022-07-27,2000-03-28,False,p427623,450,0,0,1,11,0,0,0,1,0,0,0,48,131.4,7.7,24.0,16.2,46,16,8,54,5,0.08,0.07,0.15,9.46,,,,,,,[],,30,10,286,104,171,50,120,41,0.02,0.0,0.01,0.03,1.89,2.2,276,43,133,49,165,68,233,90,1.0,0.2,10.8
True,True,,,651426,-1,1,-2,2,-1.0,-2,"[{'offset': 0, 'projected_percent': '-1.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-2.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.1', 'likelihood': -1}]",,False,0,2,2.2,2.2,8,Jaydee,2.2,203,False,,,48,651426.jpg,2.5,False,Canvot,0.2,False,,a,8,31,10,5604,262,19329,679,0.5,2.1,Canvot,,73.0,2025-09-01,2006-07-29,False,p651426,360,0,0,1,8,0,0,0,0,0,0,0,38,83.0,25.3,7.0,11.5,26,11,8,34,4,0.05,0.13,0.18,7.78,,,,,,,[],,111,50,197,64,277,97,191,68,0.01,0.0,0.03,0.04,1.94,2.0,421,79,172,68,189,75,334,126,1.0,0.25,8.5
True,True,,,244723,0,0,0,0,24.1,27,"[{'offset': 0, 'projected_percent': '24.2', 'likelihood': 2}, {'offset': 1, 'projected_percent': '24.6', 'likelihood': 2}, {'offset': 2, 'projected_percent': '24.9', 'likelihood': 2}]",,False,1,2,5.8,5.8,7,Tyrick,5.8,204,False,,,45,244723.jpg,4.8,False,Mitchell,6.0,False,,a,8,31,24,306210,9675,260304,11902,1.3,5.3,Mitchell,,241.0,2019-12-15,1999-09-01,False,p244723,419,2,0,1,10,0,0,0,0,0,0,3,68,128.2,67.9,62.0,25.8,14,23,11,25,5,0.77,0.26,1.03,8.34,,,,,,,[],,32,12,81,15,69,9,49,6,0.17,0.0,0.06,0.23,1.79,2.15,468,108,24,8,63,28,63,26,1.07,0.21,5.37
True,True,0.0,0.0,515621,-1,1,-2,2,-3.2,0,"[{'offset': 0, 'projected_percent': '-3.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.2', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Chadi,0.0,206,False,Knee injury - Unknown return date,2026-08-22T18:00:07.352049Z,43,515621.jpg,1.0,False,Riad Dnanou,0.0,False,,i,8,31,1,641,17,5645,94,0.0,0.2,Chadi Riad,,145.0,2024-07-02,2003-06-17,False,p515621,72,0,0,0,2,0,0,0,0,0,0,0,7,12.6,1.3,0.0,1.4,6,3,1,7,1,0.00,0.01,0.01,0.98,,,,,,,[],https://www.cpfc.co.uk/news/first-team/press-conference-team-news-crystal-palace-manchester-city-august-2026/,308,119,349,128,402,167,365,128,0.0,0.0,0.01,0.01,1.22,2.5,583,158,462,176,306,113,570,192,1.25,0.0,8.75
True,True,,,242313,0,0,-1,1,-78.9,-1,"[{'offset': 0, 'projected_percent': '-79.9', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-82.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-85.8', 'likelihood': -3}]",,False,0,2,0.5,0.5,0,Oscar,0.5,207,False,,,44,242313.jpg,1.0,False,Mingueza,0.1,False,,a,8,31,2,1969,59,4769,213,0.1,0.5,Mingueza,,200.0,2026-07-09,1999-05-13,False,p242313,16,0,0,0,1,0,0,0,0,0,0,0,5,3.2,0.4,0.0,0.3,0,1,2,2,0,0.00,0.00,0.00,0.33,,,,,,,[],,375,139,377,140,411,170,392,141,0.0,0.0,0.0,0.0,1.86,5.62,563,145,317,114,312,117,484,173,0.0,0.0,11.25
True,True,100.0,100.0,232185,0,0,-3,3,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-24T16:30:08.977944Z,False,0,3,0.2,0.2,1,Ismaïla,0.2,208,False,,2026-08-22T18:00:07.363165Z,62,232185.jpg,1.0,False,Sarr,0.6,False,,a,8,31,1,5927,1873,376044,1593,0.0,0.2,Sarr,Ismaïla Sarr,189.0,2024-08-01,1998-02-25,False,p232185,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.1,0,0,0,0,0,0.00,0.01,0.01,0.06,,,,,2.0,,[],,660,294,375,187,658,293,409,192,0.0,0.0,0.11,0.11,0.68,0.0,56,39,395,190,394,188,227,72,0.0,0.0,0.0
True,True,100.0,100.0,496221,0,0,0,0,-99.2,-7,"[{'offset': 0, 'projected_percent': '-99.7', 'likelihood': -4}, {'offset': 1, 'projected_percent': '-101.0', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-102.3', 'likelihood': -5}]",,False,0,3,2.0,2.0,2,Adam,2.0,210,False,,2026-07-23T12:01:23.498963Z,55,496221.jpg,2.4,False,Wharton,0.7,False,,a,8,31,12,29283,876,47525,3535,0.4,2.2,Wharton,,241.0,2024-02-01,2004-02-06,False,p496221,436,0,0,1,10,0,0,0,1,0,0,0,77,73.0,97.0,18.0,18.9,16,15,10,41,5,0.15,0.58,0.73,8.91,2.0,,,,,,[],,125,40,43,36,205,113,99,54,0.03,0.0,0.12,0.15,1.84,2.06,155,96,198,88,197,85,209,65,1.03,0.21,8.46
True,True,,,488024,0,0,0,0,4.5,-3,"[{'offset': 0, 'projected_percent': '4.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.4', 'likelihood': 1}]",,False,0,3,3.2,3.2,2,Yéremy,3.2,211,False,,,55,488024.jpg,2.8,False,Pino Santos,0.4,False,,a,8,31,14,45076,532,30494,2097,0.6,2.5,Yeremy,,200.0,2025-08-29,2002-10-20,False,p488024,307,0,2,1,6,0,0,0,1,0,0,0,70,30.2,94.1,33.0,15.8,5,16,5,26,4,0.52,0.55,1.07,6.93,1.0,,1.0,,,,[],,255,105,44,37,144,77,125,66,0.15,0.0,0.16,0.31,2.03,1.76,154,95,109,44,172,73,277,93,1.17,0.29,7.62
True,True,,,108413,0,0,-1,1,-15.8,-43,"[{'offset': 0, 'projected_percent': '-16.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-16.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-17.7', 'likelihood': -1}]",,False,0,3,0.5,0.5,0,Will,0.5,212,False,,,44,108413.jpg,1.0,False,Hughes,7.4,False,,a,8,31,2,120300,6901,472926,34311,0.1,0.5,Hughes,,241.0,2021-08-28,1995-04-17,False,p108413,29,0,0,0,1,0,0,0,0,0,0,0,9,8.0,15.3,0.0,2.4,3,3,1,7,0,0.00,0.04,0.04,1.12,4.0,,,,,,[],,338,157,236,127,404,169,339,159,0.0,0.0,0.12,0.12,3.48,3.1,549,291,313,146,308,137,52,17,0.0,0.0,21.72
True,True,,,152551,-1,1,-2,2,-0.2,0,"[{'offset': 0, 'projected_percent': '-0.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-0.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-0.2', 'likelihood': -1}]",,False,0,3,0.2,0.2,0,Jefferson,0.2,213,False,,,48,152551.jpg,0.5,False,Lerma Solís,0.1,False,,a,8,31,1,1258,52,5451,270,0.0,0.2,Lerma,,48.0,2023-07-01,1994-10-25,False,p152551,51,0,0,0,1,0,0,0,1,0,0,0,6,17.6,0.8,11.0,3.0,7,3,2,12,0,0.26,0.00,0.26,1.25,,,,,,,[],,292,124,362,180,248,128,320,147,0.46,0.0,0.0,0.46,2.21,1.76,409,249,369,170,415,198,450,174,0.0,0.0,21.18
True,True,,,209400,0,0,0,0,10.6,5,"[{'offset': 0, 'projected_percent': '10.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '10.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '10.8', 'likelihood': 1}]",,False,0,3,4.5,4.5,3,Daichi,4.5,214,False,,,50,209400.jpg,4.2,False,Kamada,0.5,False,,a,8,31,21,49077,2330,23828,2211,0.9,4.2,Kamada,,108.0,2024-07-01,1996-08-05,False,p209400,441,0,3,1,10,0,0,0,1,0,0,0,109,95.6,81.2,42.0,21.9,4,23,11,38,5,0.47,0.38,0.85,8.85,3.0,,,,,,[],,84,25,60,49,113,64,73,44,0.1,0.0,0.08,0.18,1.81,2.04,260,162,56,22,81,33,244,79,1.02,0.2,7.76
True,True,,,438464,-1,1,-2,2,-1.0,-1,"[{'offset': 0, 'projected_percent': '-1.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-5.9', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Cheick,0.0,218,False,,,48,438464.jpg,0.0,False,Doucouré,0.0,False,,a,8,31,0,2043,69,4387,222,0.0,0.0,Doucouré,,132.0,2022-07-11,2000-01-08,False,p438464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,554,226,550,232,512,205,559,227,0.0,0.0,0.0,0.0,0.0,0.0,413,252,554,227,566,234,499,196,0.0,0.0,0.0
True,True,,,672492,0,0,0,0,-82.4,0,"[{'offset': 0, 'projected_percent': '-82.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-82.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-82.4', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Joél,0.0,221,False,,,45,672492.jpg,0.0,False,Drakes-Thomas,0.1,False,,a,8,31,0,2656,108,4545,300,0.0,0.0,Drakes-Thomas,,241.0,2025-12-10,2009-06-09,False,p672492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,548,223,544,229,505,202,553,224,0.0,0.0,0.0,0.0,0.0,0.0,546,288,548,224,561,231,456,179,0.0,0.0,0.0
True,True,,,247412,0,0,0,0,4.6,3,"[{'offset': 0, 'projected_percent': '4.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.7', 'likelihood': 1}]",,False,0,4,3.2,3.2,2,Jørgen,3.2,222,False,,,60,247412.jpg,2.8,False,Strand Larsen,0.6,False,,a,8,31,14,48615,3390,39922,2868,0.5,2.3,Strand Larsen,,161.0,2026-02-02,2000-02-06,False,p247412,298,1,0,1,5,0,0,0,0,0,0,2,69,62.6,32.5,65.0,16.1,6,5,2,13,3,0.43,0.20,0.63,6.15,,,,,,,[],,156,12,179,20,68,19,123,17,0.13,0.0,0.06,0.19,1.86,1.51,69,15,111,10,174,16,225,36,0.91,0.3,3.93
True,True,0.0,0.0,231747,0,0,-2,2,-19.8,-33,"[{'offset': 0, 'projected_percent': '-20.3', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-21.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-22.9', 'likelihood': -2}]",,False,0,4,0.0,0.0,0,Jean-Philippe,0.0,223,False,Hamstring injury - Expected back 11 Oct,2026-08-28T21:00:08.020382Z,63,231747.jpg,2.0,False,Mateta,1.3,False,,i,8,31,2,25899,146,452125,6638,0.0,0.3,Mateta,,73.0,2022-01-31,1997-06-28,False,p231747,62,0,0,0,2,0,0,0,0,0,0,0,-3,1.4,12.3,11.0,2.5,1,2,2,5,1,0.70,0.02,0.72,0.98,,,,,1.0,,[],https://www.cpfc.co.uk/news/video/sage-on-facing-leeds-international-break-plans/,392,42,262,31,253,37,338,38,1.02,0.0,0.03,1.05,1.42,2.9,46,12,660,77,242,26,159,24,1.45,0.0,7.26
True,True,100.0,100.0,205533,0,0,0,0,-13.4,-13,"[{'offset': 0, 'projected_percent': '-14.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-21.9', 'likelihood': -2}]",,False,0,4,1.8,1.8,1,Eddie,1.8,224,False,,2026-09-12T14:00:09.427136Z,55,205533.jpg,2.0,False,Nketiah,0.5,False,,a,8,31,8,46856,875,49221,2574,0.3,1.5,Nketiah,,241.0,2024-08-30,1999-05-30,False,p205533,175,0,1,0,7,0,0,0,0,0,0,0,38,34.2,46.4,50.0,13.0,2,6,4,12,3,1.10,0.60,1.70,4.51,,,,,,,[],,240,22,135,13,93,22,169,20,0.57,0.0,0.31,0.88,2.32,3.6,136,36,219,23,237,23,247,40,1.54,0.0,6.17
True,True,,,433154,0,0,-1,1,-84.4,0,"[{'offset': 0, 'projected_percent': '-84.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-84.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-84.4', 'likelihood': -3}]",,False,0,3,0.2,0.2,0,Dwight,0.2,241,False,,,54,433154.jpg,1.5,False,McNeil,0.1,False,,a,8,31,3,1755,48,8083,354,0.0,0.6,McNeil,,241.0,2026-08-11,1999-11-22,False,p433154,84,0,0,0,3,0,0,0,0,0,0,0,13,10.0,5.0,2.0,1.7,4,3,0,7,1,0.05,0.02,0.07,1.18,,,,,,,[],,324,146,304,155,331,165,357,171,0.05,0.0,0.02,0.07,1.26,3.21,190,119,389,186,274,122,399,146,1.07,0.0,7.5
True,True,,,169593,0,0,0,0,-7.7,-16,"[{'offset': 0, 'projected_percent': '-8.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-9.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-10.9', 'likelihood': -1}]",,False,0,1,0.0,0.0,0,Remi,0.0,555,False,,,40,169593.jpg,0.0,False,Matthews,1.7,False,,a,8,31,0,22967,783,30710,2270,0.0,0.0,Matthews,,241.0,2021-07-13,1994-02-10,False,p169593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,424,37,414,18,358,13,429,37,0.0,0.0,0.0,0.0,0.0,0.0,603,61,420,36,438,37,138,20,0.0,0.0,0.0
